,date,cases,deaths,country,countryCode,continent
20602,20200420,785,395,France,FRA,Europe
48321,20200420,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
35789,20200420,17,0,Maldives,MDV,Asia
4836,20200420,312,7,Bangladesh,BGD,Asia
9401,20200420,11,0,Burkina_Faso,BFA,Africa
42255,20200420,37,2,North_Macedonia,MKD,Europe
57463,20200420,0,0,Turks_and_Caicos_islands,TCA,America
53651,20200420,0,0,Sudan,SDN,Africa
45284,20200420,172,12,Philippines,PHL,Asia
13466,20200420,5,0,Costa_Rica,CRI,America
5725,20200420,444,190,Belgium,BEL,Europe
9936,20200420,0,0,Cambodia,KHM,Asia
6884,20200420,0,0,Bhutan,BTN,Asia
51459,20200420,13,4,Slovenia,SVN,Europe
26349,20200420,68,10,Hungary,HUN,Europe
50563,20200420,596,0,Singapore,SGP,Asia
27675,20200420,1343,87,Iran,IRN,Asia
25528,20200420,3,0,Haiti,HTI,America
55742,20200420,32,0,Thailand,THA,Asia
32306,20200420,0,0,Laos,LAO,Asia
26983,20200420,1553,36,India,IND,Asia
5383,20200420,510,2,Belarus,BLR,Europe
2011,20200420,0,0,Antigua_and_Barbuda,ATG,America
46201,20200420,95,2,Puerto_Rico,PRI,America
58966,20200420,22,0,United_Republic_of_Tanzania,TZA,Africa
9678,20200420,0,0,Burundi,BDI,Africa
32035,20200420,14,2,Kyrgyzstan,KGZ,Asia
48936,20200420,0,0,Sao_Tome_and_Principe,STP,Africa
3522,20200420,48,9,Austria,AUT,Europe
38450,20200420,1,0,Montenegro,MNE,Europe
4215,20200420,2,0,Bahamas,BHS,America
20952,20200420,0,0,French_Polynesia,PYF,Oceania
57728,20200420,0,0,Uganda,UGA,Africa
11781,20200420,0,0,Chad,TCD,Africa
31688,20200420,163,1,Kuwait,KWT,Asia
34231,20200420,28,3,Lithuania,LTU,Europe
43894,20200420,9,0,Palestine,PSE,Asia
41916,20200420,85,2,Nigeria,NGA,Africa
54547,20200420,336,24,Switzerland,CHE,Europe
51177,20200420,72,1,Slovakia,SVK,Europe
38176,20200420,1,0,Mongolia,MNG,Asia
1480,20200420,0,0,Angola,AGO,Africa
57187,20200420,3977,127,Turkey,TUR,Europe
14024,20200420,39,8,Croatia,HRV,Europe
10554,20200420,1436,113,Canada,CAN,America
19171,20200420,3,0,Ethiopia,ETH,Africa
56085,20200420,1,0,Timor_Leste,TLS,Asia
14646,20200420,0,0,Curaçao,CUW,America
22468,20200420,208,0,Ghana,GHA,Africa
49750,20200420,324,5,Serbia,SRB,Europe
32571,20200420,15,0,Latvia,LVA,Europe
43205,20200420,86,1,Oman,OMN,Asia
42855,20200420,84,6,Norway,NOR,Europe
7160,20200420,44,1,Bolivia,BOL,America
48046,20200420,0,0,Saint_Lucia,LCA,America
30314,20200420,4,0,Jersey,JEY,Europe
59589,20200420,0,0,United_States_Virgin_Islands,VIR,America
46463,20200420,440,0,Qatar,QAT,Asia
34572,20200420,13,1,Luxembourg,LUX,Europe
28721,20200420,1,0,Isle_of_Man,IMN,Europe
1748,20200420,0,0,Anguilla,AIA,America
41647,20200420,9,1,Niger,NER,Africa
18008,20200420,0,0,Equatorial_Guinea,GNQ,Africa
15190,20200420,133,7,Czechia,CZE,Europe
49186,20200420,1088,5,Saudi_Arabia,SAU,Asia
8842,20200420,1,0,Brunei_Darussalam,BRN,Asia
56629,20200420,0,0,Trinidad_and_Tobago,TTO,America
32854,20200420,1,0,Lebanon,LBN,Asia
31412,20200420,28,2,Kosovo,XKX,Europe
11507,20200420,0,0,Central_African_Republic,CAF,Africa
17046,20200420,446,18,Ecuador,ECU,America
57996,20200420,343,8,Ukraine,UKR,Europe
24170,20200420,32,0,Guatemala,GTM,America
8579,20200420,1,1,British_Virgin_Islands,VGB,America
2905,20200420,1,0,Aruba,ABW,America
16438,20200420,0,0,Dominica,DMA,America
40766,20200420,0,0,New_Caledonia,NCL,Oceania
37558,20200420,121,7,Moldova,MDA,Europe
37838,20200420,0,0,Monaco,MCO,Europe
54897,20200420,1,1,Syria,SYR,Asia
30584,20200420,4,0,Jordan,JOR,Asia
16705,20200420,345,9,Dominican_Republic,DOM,America
14912,20200420,6,0,Cyprus,CYP,Europe
54546,20200421,168,7,Switzerland,CHE,Europe
42254,20200421,18,3,North_Macedonia,MKD,Europe
39536,20200421,8,0,Myanmar,MMR,Asia
26982,20200421,1335,47,India,IND,Asia
33951,20200421,0,0,Liechtenstein,LIE,Europe
61868,20200421,0,0,Zimbabwe,ZWE,Africa
20601,20200421,2051,547,France,FRA,Europe
15816,20200421,131,9,Denmark,DNK,Europe
8841,20200421,0,0,Brunei_Darussalam,BRN,Asia
30860,20200421,214,0,Kazakhstan,KAZ,Asia
40078,20200421,0,0,Nepal,NPL,Asia
25527,20200421,10,0,Haiti,HTI,America
30583,20200421,8,0,Jordan,JOR,Asia
58271,20200421,458,2,United_Arab_Emirates,ARE,Asia
61597,20200421,4,0,Zambia,ZMB,Africa
10553,20200421,2046,110,Canada,CAN,America
59853,20200421,7,0,Uruguay,URY,America
22743,20200421,0,0,Gibraltar,GIB,Europe
46808,20200421,190,17,Romania,ROU,Europe
60435,20200421,0,0,Venezuela,VEN,America
43548,20200421,798,16,Pakistan,PAK,Asia
577,20200421,22,0,Albania,ALB,Europe
49185,20200421,1122,6,Saudi_Arabia,SAU,Asia
31411,20200421,37,0,Kosovo,XKX,Europe
59588,20200421,1,0,United_States_Virgin_Islands,VIR,America
42854,20200421,45,0,Norway,NOR,Europe
32570,20200421,12,0,Latvia,LVA,Europe
21770,20200421,8,0,Georgia,GEO,Europe
16704,20200421,284,9,Dominican_Republic,DOM,America
23013,20200421,10,6,Greece,GRC,Europe
14911,20200421,5,0,Cyprus,CYP,Europe
54896,20200421,0,0,Syria,SYR,Asia
43204,20200421,242,1,Oman,OMN,Asia
17736,20200421,17,0,El_Salvador,SLV,America
32853,20200421,4,0,Lebanon,LBN,Asia
39803,20200421,0,0,Namibia,NAM,Africa
32305,20200421,0,0,Laos,LAO,Asia
26348,20200421,114,14,Hungary,HUN,Europe
45913,20200421,657,21,Portugal,PRT,Europe
9677,20200421,0,0,Burundi,BDI,Africa
9935,20200421,0,0,Cambodia,KHM,Asia
58965,20200421,0,0,United_Republic_of_Tanzania,TZA,Africa
19170,20200421,3,0,Ethiopia,ETH,Africa
1479,20200421,0,0,Angola,AGO,Africa
56084,20200421,3,0,Timor_Leste,TLS,Asia
32034,20200421,22,0,Kyrgyzstan,KGZ,Asia
31687,20200421,80,2,Kuwait,KWT,Asia
57727,20200421,1,0,Uganda,UGA,Africa
4214,20200421,4,0,Bahamas,BHS,America
22467,20200421,0,0,Ghana,GHA,Africa
25797,20200421,1,0,Holy_See,VAT,Europe
9400,20200421,5,2,Burkina_Faso,BFA,Africa
13191,20200421,0,0,Congo,COG,Africa
28024,20200421,35,0,Iraq,IRQ,Asia
18895,20200421,2,0,Eswatini,SWZ,Africa
4486,20200421,34,0,Bahrain,BHR,Asia
33686,20200421,2,0,Libya,LBY,Africa
53309,20200421,9,0,Sri_Lanka,LKA,Asia
19446,20200421,0,0,Falkland_Islands_(Malvinas),FLK,America
51802,20200421,73,1,Somalia,SOM,Africa
48320,20200421,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
47156,20200421,4268,44,Russia,RUS,Europe
26072,20200421,17,0,Honduras,HND,America
9120,20200421,14,0,Bulgaria,BGR,Europe
10276,20200421,1,0,Cameroon,CMR,Africa
52707,20200421,0,0,South_Sudan,SSD,Africa
61348,20200421,0,0,Yemen,YEM,Asia
33413,20200421,8,0,Liberia,LBR,Africa
42595,20200421,0,0,Northern_Mariana_Islands,MNP,Oceania
49469,20200421,10,1,Senegal,SEN,Africa
15539,20200421,18,0,Democratic_Republic_of_the_Congo,COD,Africa
51458,20200421,5,0,Slovenia,SVN,Europe
50029,20200421,0,0,Seychelles,SYC,Africa
3871,20200421,38,0,Azerbaijan,AZE,Europe
52075,20200421,142,4,South_Africa,ZAF,Africa
55163,20200421,2,0,Taiwan,CNG1925,Asia
6074,20200421,0,0,Belize,BLZ,America
26632,20200421,2,1,Iceland,ISL,Europe
23631,20200421,0,0,Grenada,GRD,America
23361,20200421,0,0,Greenland,GRL,America
21222,20200421,11,0,Gabon,GAB,Africa
21498,20200421,0,0,Gambia,GMB,Africa
31135,20200421,11,0,Kenya,KEN,Africa
18550,20200421,7,0,Estonia,EST,Europe
34230,20200421,24,1,Lithuania,LTU,Europe
1747,20200421,0,0,Anguilla,AIA,America
18007,20200421,0,0,Equatorial_Guinea,GNQ,Africa
38721,20200421,0,0,Montserrat,MSF,America
15189,20200421,127,8,Czechia,CZE,Europe
56628,20200421,0,0,Trinidad_and_Tobago,TTO,America
57462,20200421,0,0,Turks_and_Caicos_islands,TCA,America
5382,20200421,457,4,Belarus,BLR,Europe
28989,20200421,222,5,Israel,ISR,Asia
37207,20200421,1432,26,Mexico,MEX,America
45001,20200421,697,45,Peru,PER,America
24444,20200421,0,1,Guernsey,GGY,Europe
36937,20200421,0,0,Mauritius,MUS,Africa
53926,20200421,0,0,Suriname,SUR,America
18282,20200421,0,0,Eritrea,ERI,Africa
56905,20200421,5,0,Tunisia,TUN,Africa
44723,20200421,2,0,Paraguay,PRY,America
38989,20200421,191,2,Morocco,MAR,Africa
24714,20200421,43,0,Guinea,GIN,Africa
36068,20200421,22,0,Mali,MLI,Africa
29336,20200421,2256,454,Italy,ITA,Europe
40415,20200421,750,67,Netherlands,NLD,Europe
48045,20200421,0,0,Saint_Lucia,LCA,America
27331,20200421,185,8,Indonesia,IDN,Asia
28720,20200421,2,3,Isle_of_Man,IMN,Europe
14370,20200421,52,2,Cuba,CUB,America
36332,20200421,12,0,Malta,MLT,Europe
11236,20200421,5,0,Cayman_Islands,CYM,America
41034,20200421,2,1,New_Zealand,NZL,Oceania
36662,20200421,0,0,Mauritania,MRT,Africa
7436,20200421,0,0,"Bonaire, Saint Eustatius and Saba",BES,America
858,20200421,89,9,Algeria,DZA,Africa
50304,20200421,8,0,Sierra_Leone,SLE,Africa
1203,20200421,4,0,Andorra,AND,Europe
46462,20200421,567,1,Qatar,QAT,Asia
11506,20200421,0,0,Central_African_Republic,CAF,Africa
48586,20200421,1,0,San_Marino,SMR,Europe
38449,20200421,4,0,Montenegro,MNE,Europe
59238,20200421,28065,1857,United_States_of_America,USA,America
20951,20200421,1,0,French_Polynesia,PYF,Oceania
11780,20200421,0,0,Chad,TCD,Africa
2280,20200421,90,8,Argentina,ARG,America
51176,20200421,12,1,Slovakia,SVK,Europe
38175,20200421,2,0,Mongolia,MNG,Asia
57186,20200421,4674,123,Turkey,TUR,Europe
14023,20200421,10,0,Croatia,HRV,Europe
48935,20200421,0,0,Sao_Tome_and_Principe,STP,Africa
53650,20200421,26,2,Sudan,SDN,Africa
28372,20200421,401,77,Ireland,IRL,Europe
45283,20200421,200,19,Philippines,PHL,Asia
6883,20200421,1,0,Bhutan,BTN,Asia
5724,20200421,1278,206,Belgium,BEL,Europe
6613,20200421,0,0,Bermuda,BMU,America
17390,20200421,189,11,Egypt,EGY,Africa
24169,20200421,5,0,Guatemala,GTM,America
37557,20200421,76,3,Moldova,MDA,Europe
57995,20200421,261,10,Ukraine,UKR,Europe
37837,20200421,0,0,Monaco,MCO,Europe
2904,20200421,0,0,Aruba,ABW,America
7159,20200421,34,1,Bolivia,BOL,America
40765,20200421,0,0,New_Caledonia,NCL,Oceania
14645,20200421,0,0,Curaçao,CUW,America
16166,20200421,0,0,Djibouti,DJI,Africa
46200,20200421,39,1,Puerto_Rico,PRI,America
55741,20200421,27,0,Thailand,THA,Asia
27674,20200421,1294,91,Iran,IRN,Asia
47506,20200421,0,0,Rwanda,RWA,Africa
49749,20200421,312,3,Serbia,SRB,Europe
2563,20200421,62,2,Armenia,ARM,Europe
13747,20200421,32,1,Cote_dIvoire,CIV,Africa
50912,20200421,1,0,Sint_Maarten,SXM,America
52959,20200421,2951,430,Spain,ESP,Europe
17045,20200421,660,33,Ecuador,ECU,America
10903,20200421,6,0,Cape_Verde,CPV,Africa
41375,20200421,0,1,Nicaragua,NIC,America
19701,20200421,0,0,Faroe_Islands,FRO,Europe
44454,20200421,0,0,Papua_New_Guinea,PNG,Oceania
25252,20200421,1,0,Guyana,GUY,America
8228,20200421,1927,113,Brazil,BRA,America
29963,20200421,367,15,Japan,JPN,Asia
22117,20200421,1785,194,Germany,DEU,Europe
12335,20200421,32,0,China,CHN,Asia
12050,20200421,419,6,Chile,CHL,America
35183,20200421,0,0,Malawi,MWI,Africa
44174,20200421,191,10,Panama,PAN,America
35439,20200421,36,0,Malaysia,MYS,Asia
34914,20200421,0,0,Madagascar,MDG,Africa
39269,20200421,0,0,Mozambique,MOZ,Africa
4835,20200421,492,10,Bangladesh,BGD,Asia
41646,20200421,7,0,Niger,NER,Africa
30313,20200421,0,2,Jersey,JEY,Europe
34571,20200421,8,2,Luxembourg,LUX,Europe
8578,20200421,1,0,British_Virgin_Islands,VGB,America
16437,20200421,0,0,Dominica,DMA,America
43893,20200421,7,0,Palestine,PSE,Asia
2010,20200421,0,1,Antigua_and_Barbuda,ATG,America
50562,20200421,1426,0,Singapore,SGP,Asia
13465,20200421,2,2,Costa_Rica,CRI,America
45629,20200421,306,20,Poland,POL,Europe
41915,20200421,38,1,Nigeria,NGA,Africa
3521,20200421,73,10,Austria,AUT,Europe
56352,20200421,0,1,Togo,TGO,Africa
5110,20200421,0,0,Barbados,BRB,America
47781,20200421,0,0,Saint_Kitts_and_Nevis,KNA,America
7970,20200421,0,0,Botswana,BWA,Africa
20255,20200421,85,4,Finland,FIN,Europe
60710,20200421,0,0,Vietnam,VNM,Asia
54196,20200421,461,85,Sweden,SWE,Europe
6340,20200421,17,0,Benin,BEN,Africa
52357,20200421,9,1,South_Korea,KOR,Asia
12685,20200421,185,10,Colombia,COL,America
29686,20200421,27,1,Jamaica,JAM,America
24989,20200421,0,0,Guinea_Bissau,GNB,Africa
3171,20200421,13,1,Australia,AUS,Oceania
237,20200421,35,2,Afghanistan,AFG,Asia
58615,20200421,3853,570,United_Kingdom,GBR,Europe
60128,20200421,92,0,Uzbekistan,UZB,Asia
23898,20200421,0,0,Guam,GUM,Oceania
19985,20200421,1,0,Fiji,FJI,Oceania
7693,20200421,31,2,Bosnia_and_Herzegovina,BIH,Europe
35788,20200421,17,0,Maldives,MDV,Asia
58964,20200422,84,3,United_Republic_of_Tanzania,TZA,Africa
26981,20200422,1384,50,India,IND,Asia
27330,20200422,375,26,Indonesia,IDN,Asia
48934,20200422,0,0,Sao_Tome_and_Principe,STP,Africa
51801,20200422,49,0,Somalia,SOM,Africa
49468,20200422,35,0,Senegal,SEN,Africa
24443,20200422,0,0,Guernsey,GGY,Europe
14022,20200422,27,1,Croatia,HRV,Europe
47155,20200422,5642,51,Russia,RUS,Europe
48044,20200422,0,0,Saint_Lucia,LCA,America
1478,20200422,0,0,Angola,AGO,Africa
2009,20200422,1,0,Antigua_and_Barbuda,ATG,America
26071,20200422,16,0,Honduras,HND,America
56083,20200422,1,0,Timor_Leste,TLS,Asia
25526,20200422,1,1,Haiti,HTI,America
51175,20200422,26,1,Slovakia,SVK,Europe
2279,20200422,112,9,Argentina,ARG,America
12334,20200422,15,0,China,CHN,Asia
24713,20200422,66,1,Guinea,GIN,Africa
13464,20200422,7,0,Costa_Rica,CRI,America
20950,20200422,1,0,French_Polynesia,PYF,Oceania
47505,20200422,3,0,Rwanda,RWA,Africa
15538,20200422,9,0,Democratic_Republic_of_the_Congo,COD,Africa
13746,20200422,37,3,Cote_dIvoire,CIV,Africa
23897,20200422,0,0,Guam,GUM,Oceania
13190,20200422,5,0,Congo,COG,Africa
21221,20200422,36,0,Gabon,GAB,Africa
61347,20200422,0,0,Yemen,YEM,Asia
25796,20200422,0,0,Holy_See,VAT,Europe
23360,20200422,0,0,Greenland,GRL,America
56627,20200422,1,0,Trinidad_and_Tobago,TTO,America
23630,20200422,0,0,Grenada,GRD,America
49184,20200422,1147,6,Saudi_Arabia,SAU,Asia
25251,20200422,1,0,Guyana,GUY,America
47780,20200422,0,0,Saint_Kitts_and_Nevis,KNA,America
14369,20200422,50,2,Cuba,CUB,America
46807,20200422,306,32,Romania,ROU,Europe
12684,20200422,172,7,Colombia,COL,America
1746,20200422,0,0,Anguilla,AIA,America
857,20200422,93,8,Algeria,DZA,Africa
24168,20200422,22,1,Guatemala,GTM,America
15815,20200422,180,6,Denmark,DNK,Europe
26347,20200422,70,12,Hungary,HUN,Europe
20600,20200422,2667,531,France,FRA,Europe
26631,20200422,5,0,Iceland,ISL,Europe
46199,20200422,0,0,Puerto_Rico,PRI,America
27673,20200422,1297,88,Iran,IRN,Asia
56351,20200422,2,0,Togo,TGO,Africa
46461,20200422,518,0,Qatar,QAT,Asia
24988,20200422,0,0,Guinea_Bissau,GNB,Africa
16436,20200422,0,0,Dominica,DMA,America
55162,20200422,3,0,Taiwan,CNG1925,Asia
7969,20200422,0,0,Botswana,BWA,Africa
5109,20200422,0,0,Barbados,BRB,America
59587,20200422,0,0,United_States_Virgin_Islands,VIR,America
35438,20200422,57,3,Malaysia,MYS,Asia
16165,20200422,99,0,Djibouti,DJI,Africa
11505,20200422,2,0,Central_African_Republic,CAF,Africa
52958,20200422,2312,435,Spain,ESP,Europe
17044,20200422,270,13,Ecuador,ECU,America
60709,20200422,0,0,Vietnam,VNM,Asia
2903,20200422,0,0,Aruba,ABW,America
41374,20200422,1,0,Nicaragua,NIC,America
22466,20200422,0,0,Ghana,GHA,Africa
8227,20200422,2498,166,Brazil,BRA,America
28371,20200422,388,43,Ireland,IRL,Europe
9934,20200422,0,0,Cambodia,KHM,Asia
22116,20200422,2237,281,Germany,DEU,Europe
35182,20200422,1,0,Malawi,MWI,Africa
18549,20200422,17,3,Estonia,EST,Europe
43203,20200422,0,0,Oman,OMN,Asia
31410,20200422,6,3,Kosovo,XKX,Europe
236,20200422,61,1,Afghanistan,AFG,Asia
56904,20200422,17,0,Tunisia,TUN,Africa
18281,20200422,0,0,Eritrea,ERI,Africa
30859,20200422,76,0,Kazakhstan,KAZ,Asia
43547,20200422,533,17,Pakistan,PAK,Asia
7435,20200422,1,0,"Bonaire, Saint Eustatius and Saba",BES,America
36661,20200422,0,0,Mauritania,MRT,Africa
19445,20200422,1,0,Falkland_Islands_(Malvinas),FLK,America
41033,20200422,5,1,New_Zealand,NZL,Oceania
36331,20200422,1,0,Malta,MLT,Europe
10275,20200422,146,0,Cameroon,CMR,Africa
50028,20200422,0,0,Seychelles,SYC,Africa
1202,20200422,0,1,Andorra,AND,Europe
36067,20200422,12,0,Mali,MLI,Africa
31134,20200422,0,0,Kenya,KEN,Africa
7692,20200422,40,2,Bosnia_and_Herzegovina,BIH,Europe
2562,20200422,72,0,Armenia,ARM,Europe
60127,20200422,35,1,Uzbekistan,UZB,Asia
3870,20200422,44,1,Azerbaijan,AZE,Europe
54195,20200422,707,62,Sweden,SWE,Europe
35787,20200422,16,0,Maldives,MDV,Asia
34913,20200422,0,0,Madagascar,MDG,Africa
53925,20200422,0,0,Suriname,SUR,America
19169,20200422,3,0,Ethiopia,ETH,Africa
11779,20200422,1,0,Chad,TCD,Africa
33950,20200422,0,0,Liechtenstein,LIE,Europe
18894,20200422,0,0,Eswatini,SWZ,Africa
4485,20200422,66,0,Bahrain,BHR,Asia
33685,20200422,0,0,Libya,LBY,Africa
14910,20200422,12,0,Cyprus,CYP,Europe
48319,20200422,0,0,Saint_Vincent_and_the_Grenadines,VCT,America
16703,20200422,80,10,Dominican_Republic,DOM,America
45912,20200422,516,27,Portugal,PRT,Europe
54895,20200422,3,0,Syria,SYR,Asia
32569,20200422,9,4,Latvia,LVA,Europe
42853,20200422,53,9,Norway,NOR,Europe
9119,20200422,46,2,Bulgaria,BGR,Europe
52706,20200422,0,0,South_Sudan,SSD,Africa
33412,20200422,2,0,Liberia,LBR,Africa
21497,20200422,0,0,Gambia,GMB,Africa
32852,20200422,0,0,Lebanon,LBN,Asia
51457,20200422,5,3,Slovenia,SVN,Europe
42594,20200422,0,0,Northern_Mariana_Islands,MNP,Oceania
55740,20200422,19,1,Thailand,THA,Asia
32304,20200422,0,0,Laos,LAO,Asia
59852,20200422,8,2,Uruguay,URY,America
42253,20200422,6,1,North_Macedonia,MKD,Europe
4834,20200422,434,9,Bangladesh,BGD,Asia
49748,20200422,260,0,Serbia,SRB,Europe
41645,20200422,0,0,Niger,NER,Africa
34570,20200422,60,3,Luxembourg,LUX,Europe
31686,20200422,85,2,Kuwait,KWT,Asia
8577,20200422,0,0,British_Virgin_Islands,VGB,America
50561,20200422,1111,0,Singapore,SGP,Asia
4213,20200422,1,0,Bahamas,BHS,America
41914,20200422,117,3,Nigeria,NGA,Africa
34229,20200422,20,1,Lithuania,LTU,Europe
57726,20200422,2,0,Uganda,UGA,Africa
50303,20200422,7,0,Sierra_Leone,SLE,Africa
32033,20200422,22,0,Kyrgyzstan,KGZ,Asia
54545,20200422,155,45,Switzerland,CHE,Europe
61596,20200422,0,0,Zambia,ZMB,Africa
14644,20200422,0,0,Curaçao,CUW,America
9676,20200422,0,0,Burundi,BDI,Africa
45282,20200422,140,9,Philippines,PHL,Asia
8840,20200422,0,0,Brunei_Darussalam,BRN,Asia
59237,20200422,37289,2524,United_States_of_America,USA,America
20254,20200422,146,43,Finland,FIN,Europe
9399,20200422,19,0,Burkina_Faso,BFA,Africa
43892,20200422,0,0,Palestine,PSE,Asia
58614,20200422,4854,1224,United_Kingdom,GBR,Europe
38174,20200422,1,0,Mongolia,MNG,Asia
61867,20200422,3,0,Zimbabwe,ZWE,Africa
30312,20200422,6,0,Jersey,JEY,Europe
57185,20200422,4611,119,Turkey,TUR,Europe
11235,20200422,0,0,Cayman_Islands,CYM,America
38448,20200422,1,0,Montenegro,MNE,Europe
39535,20200422,2,0,Myanmar,MMR,Asia
28988,20200422,229,7,Israel,ISR,Asia
53649,20200422,15,0,Sudan,SDN,Africa
28023,20200422,28,1,Iraq,IRQ,Asia
45628,20200422,263,21,Poland,POL,Europe
3170,20200422,22,3,Australia,AUS,Oceania
53308,20200422,6,0,Sri_Lanka,LKA,Asia
45000,20200422,1512,39,Peru,PER,America
19700,20200422,0,0,Faroe_Islands,FRO,Europe
48585,20200422,14,1,San_Marino,SMR,Europe
60434,20200422,29,1,Venezuela,VEN,America
50911,20200422,0,0,Sint_Maarten,SXM,America
10902,20200422,0,0,Cape_Verde,CPV,Africa
40414,20200422,729,165,Netherlands,NLD,Europe
38988,20200422,163,2,Morocco,MAR,Africa
38720,20200422,0,0,Montserrat,MSF,America
23012,20200422,156,5,Greece,GRC,Europe
29685,20200422,10,0,Jamaica,JAM,America
44722,20200422,5,1,Paraguay,PRY,America
17389,20200422,157,14,Egypt,EGY,Africa
52074,20200422,165,0,South_Africa,ZAF,Africa
29962,20200422,378,0,Japan,JPN,Asia
39268,20200422,0,0,Mozambique,MOZ,Africa
6612,20200422,12,0,Bermuda,BMU,America
44173,20200422,163,5,Panama,PAN,America
40077,20200422,11,0,Nepal,NPL,Asia
6882,20200422,0,0,Bhutan,BTN,Asia
5723,20200422,1270,203,Belgium,BEL,Europe
6339,20200422,0,0,Benin,BEN,Africa
28719,20200422,7,1,Isle_of_Man,IMN,Europe
7158,20200422,11,3,Bolivia,BOL,America
22742,20200422,0,0,Gibraltar,GIB,Europe
52356,20200422,11,1,South_Korea,KOR,Asia
44453,20200422,0,0,Papua_New_Guinea,PNG,Oceania
18006,20200422,0,0,Equatorial_Guinea,GNQ,Africa
57461,20200422,0,0,Turks_and_Caicos_islands,TCA,America
37206,20200422,1385,145,Mexico,MEX,America
17735,20200422,7,0,El_Salvador,SLV,America
21769,20200422,6,0,Georgia,GEO,Europe
5381,20200422,459,4,Belarus,BLR,Europe
37556,20200422,66,3,Moldova,MDA,Europe
30582,20200422,0,0,Jordan,JOR,Asia
58270,20200422,464,3,United_Arab_Emirates,ARE,Asia
576,20200422,25,0,Albania,ALB,Europe
12049,20200422,325,8,Chile,CHL,America
57994,20200422,415,10,Ukraine,UKR,Europe
39802,20200422,0,0,Namibia,NAM,Africa
15188,20200422,127,5,Czechia,CZE,Europe
10552,20200422,1590,144,Canada,CAN,America
36936,20200422,0,0,Mauritius,MUS,Africa
37836,20200422,0,0,Monaco,MCO,Europe
40764,20200422,0,0,New_Caledonia,NCL,Oceania
3520,20200422,50,1,Austria,AUT,Europe
6073,20200422,0,0,Belize,BLZ,America
19984,20200422,0,0,Fiji,FJI,Oceania
29335,20200422,2729,534,Italy,ITA,Europe
13189,20200423,21,0,Congo,COG,Africa
9675,20200423,5,0,Burundi,BDI,Africa
12683,20200423,207,10,Colombia,COL,America
29334,20200423,3370,437,Italy,ITA,Europe
32303,20200423,0,0,Laos,LAO,Asia
16702,20200423,256,15,Dominican_Republic,DOM,America
32851,20200423,5,1,Lebanon,LBN,Asia
49183,20200423,1141,5,Saudi_Arabia,SAU,Asia
58613,20200423,4760,847,United_Kingdom,GBR,Europe
42852,20200423,84,6,Norway,NOR,Europe
26346,20200423,116,0,Hungary,HUN,Europe
54894,20200423,0,0,Syria,SYR,Asia
14909,20200423,6,2,Cyprus,CYP,Europe
44452,20200423,1,0,Papua_New_Guinea,PNG,Oceania
19983,20200423,0,0,Fiji,FJI,Oceania
52355,20200423,8,2,South_Korea,KOR,Asia
32568,20200423,13,2,Latvia,LVA,Europe
29684,20200423,19,0,Jamaica,JAM,America
58269,20200423,457,6,United_Arab_Emirates,ARE,Asia
44172,20200423,171,3,Panama,PAN,America
32032,20200423,19,1,Kyrgyzstan,KGZ,Asia
26630,20200423,7,0,Iceland,ISL,Europe
55161,20200423,1,0,Taiwan,CNG1925,Asia
10551,20200423,1766,140,Canada,CAN,America
3869,20200423,38,0,Azerbaijan,AZE,Europe
26980,20200423,1409,41,India,IND,Asia
30581,20200423,3,0,Jordan,JOR,Asia
31133,20200423,22,0,Kenya,KEN,Africa
49467,20200423,30,1,Senegal,SEN,Africa
10274,20200423,0,1,Cameroon,CMR,Africa
51800,20200423,0,6,Somalia,SOM,Africa
15537,20200423,18,0,Democratic_Republic_of_the_Congo,COD,Africa
43546,20200423,0,0,Pakistan,PAK,Asia
20599,20200423,1827,544,France,FRA,Europe
22741,20200423,0,0,Gibraltar,GIB,Europe
30858,20200423,166,0,Kazakhstan,KAZ,Asia
31409,20200423,26,0,Kosovo,XKX,Europe
59586,20200423,0,0,United_States_Virgin_Islands,VIR,America
3519,20200423,91,31,Austria,AUT,Europe
2008,20200423,0,0,Antigua_and_Barbuda,ATG,America
10901,20200423,6,0,Cape_Verde,CPV,Africa
4212,20200423,5,0,Bahamas,BHS,America
57725,20200423,3,0,Uganda,UGA,Africa
29961,20200423,276,101,Japan,JPN,Asia
31685,20200423,168,2,Kuwait,KWT,Asia
56082,20200423,0,0,Timor_Leste,TLS,Asia
